state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
LA,1986,1.45000004768372,13.1000003814697,11602.68359375,53.7123336791992,0.749226033687592,14.8074998855591,0.393110990524292,18,3.0806999206543,0.19608299434185,7108.68603515625,0,1,1,932,0.000207157005206682,181,4.02311998186633e-05,91,57,0.000256756989983842,12,5.40539986104704e-05,108,32,0.00044813277781941,0.000132780085550621,141,0.000465346995042637,34,0.00011221099703107,351.912994384766,7.82200004323386e-05,4499003,221999.796875,241000,302999.6875,31982,7,60.7000007629395,-0.0904825404286385
LA,1987,1.39999997615814,12,11515,53.64404296875,0.726000010967255,14.6950998306274,0.411226987838745,20.5,3.10689997673035,0.182695999741554,6859.20751953125,0,1,1,827,0.000185383993084542,174,3.9004698919598e-05,103,58,0.00027102799504064,11,5.1401999371592e-05,82,24,0.00035498000215739,0.000103896003565751,127,0.000437931012129411,40,0.000137930997880176,303.575012207031,6.80509983794764e-05,4461011,214000.03125,230998.921875,290000,30599,6.19999980926514,61.5,-0.0609581768512726
LA,1988,1.38999998569489,10.8999996185303,11830.6064453125,53.8485832214355,0.698748826980591,14.5836000442505,0.430177003145218,21,3.10689997673035,0.170625001192093,7867.97705078125,0,1,1,925,0.000209845995414071,208,4.71868988825008e-05,131,57,0.000279411993687972,12,5.88240000070073e-05,108,39,0.000516749976668507,0.000186603007023223,110,0.000372881011571735,34,0.000115253998956177,313.572998046875,7.11370012140833e-05,4407994.5,203999.828125,208998.5625,295000.28125,34682,5.5,62.3000030517578,0.0213793329894543
ME,1982,1.97000002861023,8.60000038146973,11442.720703125,55.9905128479004,0.805489301681519,0.100000001490116,0.400000005960464,20,3.34509992599487,0.18758299946785,6733.28564453125,0,1,0,166,0.000146127000334673,30,2.64084992522839e-05,24,11,0.000180328002898023,2,3.27870002365671e-05,26,6,0.000417643459513783,9.63792626862414e-05,19,0.000237500004004687,4,4.99999987368938e-05,75.2399978637695,6.62320016999729e-05,1135998.125,60999.953125,62254.05859375,80000,7649,9.69999980926514,57.7999992370605,0.0058755218051374
ME,1983,1.99000000953674,9,11795.87109375,57.259952545166,0.774082601070404,0.100000001490116,0.400000005960464,20,3.40610003471375,0.183961004018784,6920.51708984375,0,1,0,224,0.000195632994291373,44,3.84279010177124e-05,31,22,0.000372881011571735,4,6.77970019751228e-05,30,9,0.000486359815113246,0.00014590795035474,43,0.000530863995663822,11,0.000135801994474605,91.5950012207031,7.99960034782998e-05,1145001.125,59000.0546875,61682.7265625,81000.03125,7924,9.60000038146973,57.9000015258789,0.0623603500425816
ME,1984,1.97000002861023,6.09999990463257,12271.4287109375,59.7687835693359,0.741758227348328,0.100000001490116,0.400000005960464,20,3.57119011878967,0.17951999604702,8083.908203125,0,1,0,232,0.000200691996724345,47,4.06573999498505e-05,39,15,0.000258621003013104,2,3.44830004905816e-05,39,12,0.000638124125543982,0.000196345878066495,22,0.000271605007583275,9,0.000111111003207043,71.8000030517578,6.21150029473938e-05,1156000.25,57999.9296875,61116.63671875,80999.9765625,9345,7.5,59.5000038146973,0.05904521048069
ME,1985,1.83000004291534,5.40000009536743,12609.1103515625,59.7714309692383,0.715042412281036,0.100000001490116,0.400000005960464,20.5,3.35051989555359,0.174748003482819,7969.93408203125,0,1,0,206,0.000176975998328999,39,3.35051990987267e-05,28,18,0.000321428989991546,4,7.14289999450557e-05,31,4,0.000511925027240068,6.60548394080251e-05,22,0.000274999998509884,8,9.99999974737875e-05,58.5999984741211,5.03420014865696e-05,1163999.625,55999.92578125,60555.7421875,80000,9277,7.19999980926514,60.1000022888184,0.0366306304931641
ME,1986,1.78999996185303,5.30000019073486,13292.0537109375,60.1359024047852,0.749807000160217,0.100000001490116,0.400000005960464,21,3.32765007019043,0.169681996107101,8550.34765625,0,1,0,214,0.000182593998033553,34,2.90101997961756e-05,21,12,0.000214286003028974,1,1.78570007847156e-05,22,5,0.000366666674381122,8.33333324408159e-05,41,0.000554053985979408,10,0.000135134992888197,65.879997253418,5.62140012334567e-05,1171999.125,55999.92578125,60000,74000.0078125,10021,7,60.7000007629395,0.061839047819376
ME,1987,1.77999997138977,4.40000009536743,13984,62.4721603393555,0.787500023841858,0.100000001490116,0.400000005960464,21,3.28558993339539,0.188786998391151,9069.9365234375,0,1,0,232,0.000195450993487611,36,3.03285996778868e-05,26,12,0.000214286003028974,2,3.57140015694313e-05,34,9,0.000576269987504929,0.00015254199388437,26,0.000361110985977575,11,0.000152777996845543,59.9300003051758,5.04900017403997e-05,1186998.375,55999.92578125,59000.12109375,72000.0234375,10766,6.19999980926514,61.5,0.112845540046692
ME,1988,1.77999997138977,3.79999995231628,14538.9794921875,62.9102821350098,0.757940351963043,0.100000001490116,0.400000005960464,21,3.28558993339539,0.179826006293297,9461.3994140625,0,1,0,255,0.000211617996683344,31,2.57260999205755e-05,25,21,0.000381818012101576,3,5.45449984201696e-05,28,4,0.000500000023748726,7.14289999450557e-05,29,0.000376623007468879,6,7.79219990363345e-05,61.7700004577637,5.12609985889867e-05,1205001.5,55000.0234375,55999.99609375,77000.078125,11401,5.5,62.3000030517578,0.0703770890831947
MD,1982,2.46000003814697,8.39999961853027,15198.0908203125,61.4502601623535,0.241050124168396,3.02269005775452,0.328285992145538,21,1.5336799621582,0.196279004216194,6768.09375,1,0,0,640,0.000149778003105894,182,4.25930011260789e-05,101,43,0.000181434996193275,10,4.21939985244535e-05,90,45,0.000384602142730728,0.000192301071365364,92,0.000296774000162259,37,0.000119354997877963,175.600006103516,4.10959983128123e-05,4272990.5,236999.484375,234008.0625,310000.1875,28920,9.69999980926514,57.7999992370605,-0.00693348841741681
MD,1983,2.38000011444092,6.90000009536743,15644.4951171875,63.1465492248535,0.23165138065815,3.03409004211426,0.343414008617401,21,1.50104999542236,0.204689994454384,7118.8251953125,1,0,0,656,0.000152523003634997,167,3.88281987397932e-05,93,47,0.000204348005354404,11,4.78260008094367e-05,69,32,0.000297769583994523,0.000138096045702696,102,0.000326923007378355,36,0.000115385002573021,177.330001831055,4.12310000683647e-05,4300990.5,229999.796875,231722.796875,312000.0625,30618,9.60000038146973,57.9000015258789,0.0579635538160801
MD,1984,2.3199999332428,5.40000009536743,16313.1865234375,64.537712097168,0.221978023648262,3.04554009437561,0.359239012002945,21,1.13393998146057,0.212862998247147,7289.48828125,1,0,0,643,0.000147850005305372,142,3.2651201763656e-05,86,48,0.00021524699695874,10,4.48430000687949e-05,62,15,0.000270199787337333,6.53709212201647e-05,109,0.000346032000379637,43,0.000136507995193824,180.070007324219,4.14050009567291e-05,4349002,222999.625,229459.84375,314999.78125,31702,7.5,59.5000038146973,0.0671132728457451
MD,1985,2.25999999046326,4.59999990463257,16921.609375,64.5509033203125,0.213983058929443,3.05703997612,0.375793993473053,21,1.12284004688263,0.215296998620033,7590.40966796875,1,0,0,729,0.000165984005434439,141,3.21037987305317e-05,85,39,0.000179723996552639,6,2.76499995379709e-05,90,32,0.000396093673771247,0.000140833304612897,123,0.000389241002267227,41,0.000129747000755742,188.839996337891,4.29969986726064e-05,4391989.5,216999.40625,227218.984375,315999.59375,33337,7.19999980926514,60.1000022888184,0.0554242320358753
MD,1986,2.13000011444092,4.5,17475.748046875,66.2441024780273,0.208462342619896,3.06857991218567,0.393110990524292,21,1.10738003253937,0.17603699862957,7826.70458984375,1,0,0,784,0.00017574499361217,174,3.9004698919598e-05,106,56,0.000265403010416776,13,6.16109973634593e-05,75,27,0.000333333329763263,0.000119999996968545,132,0.000448979990324005,55,0.000187074998393655,197.080001831055,4.41779993707314e-05,4461009,210999.875,225000,293999.75,34915,7,60.7000007629395,0.0559679754078388
MD,1987,2.09999990463257,4.19999980926514,18167,66.6956558227539,0.202000007033348,3.08015990257263,0.411226987838745,21,1.09151005744934,0.170368000864983,8046.97509765625,1,0,0,814,0.000179492999450304,172,3.79271987185348e-05,101,53,0.000256038998486474,17,8.21259964141063e-05,90,23,0.000405410013627261,0.000103603997558821,118,0.000408304011216387,41,0.000141868993523531,170.009994506836,3.74880000890698e-05,4534996,206999.71875,221997.484375,289000.34375,36493,6.19999980926514,61.5,0.0718352422118187
MD,1988,1.98000001907349,4.5,18755.533203125,66.6856460571289,0.194417715072632,3.09177994728088,0.430177003145218,21,1.09151005744934,0.172347992658615,8112.94580078125,1,0,0,782,0.000169191000168212,150,3.24534994433634e-05,92,50,0.000253806996624917,7,3.5533001209842e-05,80,25,0.000373830000171438,0.000116821996925864,100,0.000322581006912515,31,9.99999974737875e-05,158.009994506836,3.41859995387495e-05,4621995.5,197000.078125,214001.015625,309999.65625,37498,5.5,62.3000030517578,0.054407674819231
MA,1982,2.46000003814697,7.90000009536743,15215.990234375,62.0526657104492,0.28639617562294,0,0.100000001490116,20,1.81113994121552,0.190606996417046,6380.05078125,0,0,0,659,0.000114668997412082,169,2.94065994239645e-05,108,76,0.000262068992014974,15,5.17240005137865e-05,92,33,0.000277081417152658,9.93878929875791e-05,109,0.000244394992478192,45,0.000100896999356337,344.769989013672,5.99919985688757e-05,5746976,289999.96875,332032.375,445999.3125,36666,9.69999980926514,57.7999992370605,-0.00173250981606543
MA,1983,2.42000007629395,6.90000009536743,15801.60546875,61.9856910705566,0.27522936463356,0,0.100000001490116,20,1.80020999908447,0.186082005500793,6510.73974609375,0,0,0,651,0.00011290299880784,198,3.43391984642949e-05,131,59,0.000209220001124777,12,4.25530015490949e-05,85,48,0.000261278240941465,0.000147545360960066,109,0.000247165997279808,55,0.00012471700028982,221.520004272461,3.84189988835715e-05,5766011.5,281999.8125,325323.6875,440999.15625,37541,9.60000038146973,57.9000015258789,0.0677381753921509
MA,1984,2.46000003814697,4.80000019073486,16735.1640625,64.3316345214844,0.263736248016357,0,0.100000001490116,20,2.24215006828308,0.179802000522614,6646.5908203125,0,0,0,666,0.000114866998046637,181,3.12176998704672e-05,130,58,0.000211678998311982,13,4.74449989269488e-05,101,43,0.000316862191539258,0.000134901725687087,119,0.000273562996881083,48,0.000110344997665379,210.570007324219,3.63180006388575e-05,5798010,273999.78125,318750.5625,435000.34375,38537,7.5,59.5000038146973,0.083912082016468
MA,1985,2.40000009536743,3.90000009536743,17271.185546875,64.644905090332,0.254237294197083,0,0.100000001490116,20.5,2.3103199005127,0.173664003610611,6818.29638671875,0,0,0,742,0.000127448001876473,176,3.02301996271126e-05,105,64,0.000239700006204657,10,3.74529990949668e-05,103,35,0.000329800299368799,0.00011206806084374,101,0.000237088999710977,44,0.000103286001831293,188.429992675781,3.23649983329233e-05,5821982,267000.40625,312310.21875,426000.375,39696,7.19999980926514,60.1000022888184,0.0551131218671799
MA,1986,2.20000004768372,3.79999995231628,18145.51171875,64.4532089233398,0.247678011655807,0,0.100000001490116,21,1.80007004737854,0.170999005436897,7027.96435546875,0,0,0,752,0.000128900006529875,190,3.25676992360968e-05,123,72,0.000271697994321585,27,0.000101887002529111,80,29,0.000261437904555351,9.47712396737188e-05,109,0.000282383000012487,47,0.000121762001072057,187.300003051758,3.21039988193661e-05,5833979.5,265000.125,306000,386000.5625,41001,7,60.7000007629395,0.0602691620588303
MA,1987,2.25999999046326,3.20000004768372,19050,65.1188125610352,0.239999994635582,0,0.100000001490116,21,1.79360997676849,0.162926003336906,7225.43603515625,0,0,0,689,0.000117677001981065,163,2.78395000350429e-05,110,67,0.000263780006207526,14,5.51179982721806e-05,94,36,0.000317569996695966,0.000121621997095644,80,0.000214476996916346,38,0.000101876998087391,176.039993286133,3.00669998978265e-05,5855010,253999.546875,295997.75,373000.375,42305,6.19999980926514,61.5,0.0745930671691895
MA,1988,2.15000009536743,3.29999995231628,20034.6484375,66.1751937866211,0.230991333723068,0,0.100000001490116,21,1.79360997676849,0.155174002051353,7358.47265625,0,0,0,725,0.000123111007269472,165,2.80182994174538e-05,106,48,0.00020253199909348,9,3.797500176006e-05,92,37,0.000335769989760593,0.000135035996208899,86,0.000216080006794073,34,8.54269965202548e-05,204.220001220703,3.46769993484486e-05,5888994,236999.59375,273997.09375,398000.71875,43334,5.5,62.3000030517578,0.0577074326574802
MI,1982,1.87999999523163,15.5,13247.0166015625,53.5386428833008,0.545653939247131,0.624809980392456,0.200000002980232,21,0,0.243817999958992,6712.7431640625,1,0,0,1392,0.000152681997860782,392,4.29965984949376e-05,225,89,0.000180161994649097,24,4.85829987155739e-05,178,84,0.000343777501257136,0.000162232070579194,169,0.00024671500432305,81,0.000118247997306753,496.140014648438,5.44190006621648e-05,9116988,493999.84375,517776.75,685000.875,61200,9.69999980926514,57.7999992370605,-0.0806631743907928
MI,1983,1.87000000476837,14.1999998092651,13606.6513671875,54.7484397888184,0.524378418922424,0.637600004673004,0.200000002980232,21,0,0.237243995070457,6721.328125,1,0,0,1314,0.000145129000884481,345,3.81046993425116e-05,200,110,0.000232068006880581,17,3.58649995177984e-05,163,75,0.000322177482303232,0.000148241175338626,179,0.000268366013187915,78,0.000116941999294795,492.709991455078,5.44190006621648e-05,9054014,473999,505932.3125,666999.5,60855,9.60000038146973,57.9000015258789,0.0472308322787285
MI,1984,1.87000000476837,11.1999998092651,14317.58203125,57.2445526123047,0.502481281757355,0.65064001083374,0.200000002980232,21,0,0.243742004036903,7007.07080078125,1,0,0,1531,0.00016902199422475,334,3.68735018128064e-05,191,122,0.000265217007836327,26,5.65219997952227e-05,174,58,0.00035197107354179,0.000117323688755278,196,0.00029878001078032,74,0.000112804998934735,547.530029296875,6.04470005782787e-05,9057993,460000.65625,494358.8125,656001.0625,63470,7.5,59.5000038146973,0.0715407729148865
MI,1985,1.8400000333786,9.89999961853027,14830.5087890625,57.6979713439941,0.484383463859558,0.663959980010986,0.200000002980232,21,0,0.219419002532959,7416.576171875,1,0,0,1545,0.000170004001120105,302,3.32306008203886e-05,165,106,0.000232966995099559,19,4.17580013163388e-05,168,53,0.000347790046362206,0.00010971947631333,179,0.000278382998658344,64,9.95329974102788e-05,423.760009765625,4.66279998363461e-05,9088021,455000.0625,483050.0625,642999.0625,67402,7.19999980926514,60.1000022888184,0.0466399379074574
MI,1986,1.75,8.80000019073486,15278.6376953125,58.4074668884277,0.471886456012726,0.67755001783371,0.200000002980232,21,0,0.191911995410919,7829.5234375,1,0,0,1605,0.000175620996742509,334,3.65466985385865e-05,200,147,0.000314103002892807,30,6.41029982944019e-05,176,72,0.000372881360817701,0.000152542372234166,189,0.000307818001601845,64,0.000104234997706953,498.309997558594,5.4525000450667e-05,9138998,467999.34375,472000,613999.1875,71554,7,60.7000007629395,0.0387384183704853
MI,1987,1.64999997615814,8.19999980926514,15418,59.948055267334,0.457257986068726,0.691410005092621,0.200000002980232,21,0,0.186720997095108,8228.9150390625,1,0,0,1597,0.000173587002791464,333,3.61956990673207e-05,177,138,0.000299348990665749,17,3.68760011042468e-05,169,47,0.000365009997040033,0.000101511999673676,180,0.000298506987746805,61,0.00010116100020241,487.369995117188,5.29749995621387e-05,9199998,461000.375,463001.03125,603000.9375,75706,6.19999980926514,61.5,0.0176270101219416
MI,1988,1.62000000476837,7.59999990463257,15930.7021484375,60.2468414306641,0.440094321966171,0.705560028553009,0.200000002980232,21,0,0.175254002213478,8430.646484375,1,0,0,1704,0.000184415999683551,359,3.88527987524867e-05,200,115,0.000261364009929821,17,3.86360006814357e-05,176,62,0.000398189993575215,0.000140271004056558,192,0.00032053398899734,75,0.000125209000543691,551.130004882812,5.96460013184696e-05,9239979,439999.375,442000.0625,599000.4375,77899,5.5,62.3000030517578,0.0325749143958092
MN,1982,2.13000011444092,7.80000019073486,13781.623046875,65.0814361572266,0.346062034368515,0.100000001490116,0.200000002980232,19,0,0.199833005666733,7059.263671875,1,0,0,571,0.000138155999593437,138,3.3389798772987e-05,83,36,0.000169014005223289,14,6.5728003391996e-05,65,26,0.000280401931377128,0.00011216077109566,96,0.000306709000142291,39,0.000124601006973535,164.600006103516,3.98269985453226e-05,4133009,213000.09375,231810.09375,313000.28125,29176,9.69999980926514,57.7999992370605,-0.0207700915634632
MN,1983,2.10999989509583,8.19999980926514,13840.5966796875,64.7649917602539,0.332568794488907,0.100000001490116,0.200000002980232,19,0,0.191820994019508,7494.07470703125,1,0,0,555,0.000133895999169908,124,2.99160001304699e-05,75,40,0.000197044006199576,13,6.40389989712276e-05,76,27,0.000334864744218066,0.000118965101137292,82,0.000265371985733509,32,0.000103559999843128,178.565002441406,4.30799991590902e-05,4145008,203000.34375,226957.3125,309000.21875,31063,9.60000038146973,57.9000015258789,0.0203343108296394
MN,1984,2.05999994277954,6.30000019073486,14734.06640625,67.1819610595703,0.318681299686432,0.100000001490116,0.200000002980232,19,0,0.178974002599716,7644.96630859375,1,0,0,582,0.000139802999910899,108,2.59429998550331e-05,61,48,0.000244897993979976,10,5.10200006829109e-05,93,27,0.000418530340539292,0.000121508812298998,75,0.000246710987994447,21,6.90789966029115e-05,208.156005859375,5.00009991810657e-05,4163000.75,195999.96875,222206.109375,303999.4375,31826,7.5,59.5000038146973,0.0854080617427826
MN,1985,2.03999996185303,6,14983.05078125,66.9762954711914,0.307203382253647,0.100000001490116,0.200000002980232,19,0,0.175171002745628,7795.873046875,1,0,0,608,0.000145003999932669,128,3.05270004901104e-05,81,45,0.000233161001233384,9,4.66320016130339e-05,74,29,0.000340144877554849,0.000133300010929815,74,0.000251701014349237,29,9.8639000498224e-05,160.485992431641,3.82750004064292e-05,4192987.75,192999.6875,217554.359375,293999.625,32688,7.19999980926514,60.1000022888184,0.0203598756343126
MN,1986,1.77999997138977,5.30000019073486,15464.396484375,66.7615432739258,0.299277603626251,0.100000001490116,0.200000002980232,19.6700000762939,0,0.164709001779556,8053.17626953125,1,0,0,571,0.000135533002321608,121,2.87210004898952e-05,74,50,0.00025510200066492,7,3.57140015694313e-05,89,34,0.000417840376030654,0.000159624411026016,63,0.000235075000091456,25,9.32839975575916e-05,162.804992675781,3.86430001526605e-05,4212996,196000.03125,213000,267999.5625,33928,7,60.7000007629395,0.0350064635276794
MN,1987,1.80999994277954,5.40000009536743,15910,66.8855514526367,0.316249996423721,0.100000001490116,0.200000002980232,21,0,0.153882995247841,8282.359375,1,0,0,530,0.000124822996440344,113,2.66129991359776e-05,60,58,0.000306878006085753,11,5.82009997742716e-05,55,13,0.000266990013187751,6.3106999732554e-05,63,0.000243243004661053,25,9.65250001172535e-05,141.75,3.33839998347685e-05,4246012.5,189000.1875,206000.21875,259000.25,35167,6.19999980926514,61.5,0.0363326147198677
MN,1988,1.73000001907349,4,16048.123046875,68.8984832763672,0.320981711149216,0.100000001490116,0.200000002980232,21,0,0.144433006644249,8462.2548828125,1,0,0,612,0.000142093995236792,112,2.6003999664681e-05,65,44,0.000243093993049115,15,8.28729971544817e-05,81,27,0.000421870005084202,0.000140624993946403,79,0.000293680001050234,28,0.000104088998341467,158.076995849609,3.67020002158824e-05,4307008,180999.953125,192002.265625,269000.28125,36447,5.5,62.3000030517578,0.0391815975308418
MS,1982,1.5,11,9553.69921875,52.2050743103027,1.14594280719757,30.0900001525879,0.300000011920929,21,19.8752994537354,0.208188995718956,6679.40087890625,0,0,0,730,0.000284378998912871,134,5.22010013810359e-05,79,46,0.000319443992339075,11,7.63889984227717e-05,81,24,0.000536565668880939,0.000158982424181886,102,0.000531250028871,29,0.000151041997014545,276,0.000107519001176115,2566996.75,144000.203125,150960.09375,191999.984375,17146,9.69999980926514,57.7999992370605,-0.0204201992601156
MS,1983,1.47000002861023,12.6000003814697,9513.76171875,50.8762283325195,1.10126149654388,30.0351009368896,0.300000011920929,21,20.0310001373291,0.207435995340347,6891.98828125,1,0,0,715,0.000276809994829819,116,4.49090002803132e-05,71,50,0.00035971199395135,11,7.91369966464117e-05,76,14,0.000506801239680499,9.33581250137649e-05,95,0.000489690981339663,22,0.000113401998532936,125.053001403809,4.84140000480693e-05,2582999.25,139000.09375,149960.171875,193999.890625,17802,9.60000038146973,57.9000015258789,0.00138836214318871
MS,1984,1.41999995708466,10.8000001907349,9792.3076171875,52.0652160644531,1.05527472496033,29.9804000854492,0.300000011920929,21,20,0.199328005313873,7098.5400390625,1,0,0,679,0.000261354987742379,102,3.92610018025152e-05,65,40,0.000294118013698608,6,4.4117998186266e-05,82,27,0.000550457916688174,0.000181248338776641,76,0.00038974400376901,14,7.1795002440922e-05,434,0.000167051999596879,2597999,135999.828125,148966.890625,194999.796875,18442,7.5,59.5000038146973,0.0672458559274673
MS,1985,1.36000001430511,10.3000001907349,9797.669921875,54.209114074707,1.07663142681122,29.9256992340088,0.300000011920929,21,19.8852005004883,0.193235993385315,7321.0966796875,1,0,0,662,0.000253348989645019,102,3.90360000892542e-05,68,37,0.000276119011687115,6,4.47759994131047e-05,72,17,0.000486551667563617,0.00011488025484141,101,0.000526042014826089,20,0.000104166996607091,379.894989013672,0.000145386002259329,2612996.5,134000.1875,147980.171875,191999.875,19130,7.19999980926514,60.1000022888184,0.00242916238494217
MS,1986,1.26999998092651,11.6999998092651,9996.904296875,54.5746383666992,1.06538701057434,29.8712005615234,0.300000011920929,21,18.6399993896484,0.185524001717567,7489.32373046875,1,0,0,771,0.000293825985863805,132,5.03049996041227e-05,79,55,0.000392857007682323,6,4.28569983341731e-05,85,25,0.000578231294639409,0.00017006802954711,91,0.000529069977346808,24,0.000139534997288138,464.976989746094,0.00017720200412441,2624002,140000.046875,147000,171999.9375,19652,7,60.7000007629395,0.0061582769267261
MS,1987,1.23000001907349,10.1999998092651,10303,55.0879058837891,0.960300028324127,29.8166999816895,0.300000011920929,21,17.264799118042,0.175625994801521,7684.9521484375,1,0,0,756,0.000288000010186806,119,4.53329994343221e-05,78,48,0.000345323991496116,9,6.4747997384984e-05,85,20,0.000590279989410192,0.000138888994115405,95,0.000568862014915794,21,0.000125748993013985,464.399993896484,0.000176914007170126,2625000,138999.90625,143999.453125,167000.078125,20173,6.19999980926514,61.5,0.013172771781683
MS,1988,1.23000001907349,8.39999961853027,10698.7490234375,55.4612922668457,0.92425411939621,29.7623996734619,0.300000011920929,21,17.264799118042,0.161035999655724,8413.373046875,1,0,0,722,0.000275572994723916,106,4.0457998693455e-05,63,45,0.000333333009621128,7,5.18519991601352e-05,72,11,0.000549620017409325,8.3968996477779e-05,84,0.000485549011500552,22,0.000127167993923649,450,0.00017175599350594,2619995.5,135000.125,130999.59375,173000.046875,22043,5.5,62.3000030517578,0.048469964414835
MO,1982,1.26999998092651,9.19999980926514,12968.9736328125,56.5099945068359,0.346612185239792,14.3842000961304,0.466610014438629,21,0,0.207460999488831,7082.7587890625,0,0,0,890,0.000180089002242312,220,4.45160003437195e-05,134,79,0.000322448991937563,22,8.97959980648011e-05,120,43,0.000443722965428606,0.000159000730491243,122,0.000341737002599984,46,0.000128851999761537,337.4580078125,6.82839963701554e-05,4942001,244999.984375,270439,356999.6875,35003,9.69999980926514,57.7999992370605,-0.0207589473575354
MO,1983,1.26999998092651,9.89999961853027,13186.9267578125,56.7060127258301,0.333097487688065,14.4771003723145,0.50397002696991,21,0,0.201180994510651,7363.07373046875,0,0,0,911,0.000183558004209772,227,4.57380010630004e-05,130,64,0.00027233999571763,17,7.23400007700548e-05,102,44,0.000384264043532312,0.000165760953677818,112,0.000315493001835421,47,0.000132393994135782,351.850006103516,7.08950028638355e-05,4963009,235000.375,265442.46875,354999.9375,36543,9.60000038146973,57.9000015258789,0.0459877699613571
MO,1984,1.26999998092651,7.19999980926514,13727.47265625,58.5995750427246,0.3191879093647,14.5706996917725,0.544319987297058,21,0,0.18723900616169,7705.44580078125,0,0,0,967,0.000193361003766768,203,4.05920000048354e-05,106,65,0.000286344002233818,15,6.60790028632618e-05,131,47,0.000502805225551128,0.000180395756615326,138,0.000392045010812581,48,0.000136364003992639,337.434997558594,6.74730035825633e-05,5001008.5,226999.6875,260538.265625,352000.40625,38535,7.5,59.5000038146973,0.0711630284786224
MO,1985,1.35000002384186,6.40000009536743,14033.8984375,61.0640525817871,0.307691752910614,14.6648998260498,0.587890028953552,21,0,0.184187993407249,7811.482421875,0,0,0,931,0.000185126002179459,200,3.97689982492011e-05,126,69,0.000308035989291966,12,5.35709987161681e-05,105,34,0.000410597858717665,0.000132955494336784,130,0.000377907010260969,45,0.000130814005387947,287.890991210938,5.72460012335796e-05,5029007,223999.796875,255724.671875,343999.96875,39284,7.19999980926514,60.1000022888184,0.0251532327383757
MO,1986,1.37000000476837,6.09999990463257,14368.4208984375,62.4542121887207,0.299753367900848,14.7596998214722,0.634959995746613,21,0,0.177047997713089,8161.9169921875,0,0,0,1129,0.000222945993300527,237,4.68010002805386e-05,138,97,0.000418103008996695,24,0.000103448001027573,138,57,0.000549800810404122,0.000227091630222276,153,0.000491961021907628,52,0.000167203004821204,351.653991699219,6.94420014042407e-05,5064006.5,232000.25,251000,311000.25,41332,7,60.7000007629395,0.0272511932998896
MO,1987,1.39999997615814,6.30000019073486,14648,62.735969543457,0.290461003780365,14.8550996780396,0.685800015926361,21,0,0.163763999938965,8500.705078125,0,0,0,1044,0.000204586001927964,209,4.09560016123578e-05,126,94,0.000406926003051922,16,6.92640023771673e-05,98,23,0.00039999998989515,9.3877999461256e-05,125,0.000411184009863064,38,0.000125000005937181,324.7080078125,6.36309996480122e-05,5102988.5,231000.234375,245000,304000.15625,43379,6.19999980926514,61.5,0.0343547761440277
MO,1988,1.32000005245209,5.69999980926514,14871.9921875,62.7662315368652,0.27955824136734,14.9511003494263,0.740700006484985,21,0,0.151574000716209,8864.046875,0,0,0,1103,0.000214550003875047,237,4.61000017821789e-05,147,70,0.000313900993205607,15,6.7264998506289e-05,129,37,0.000570799980778247,0.000163717006216757,150,0.000479232985526323,61,0.000194887994439341,350.867004394531,6.82489990140311e-05,5140992.5,223000.25,225998.609375,313000.15625,45570,5.5,62.3000030517578,0.0246795378625393
MT,1982,1.91999995708466,8.60000038146973,12033.4130859375,61.2244911193848,0.346447467803955,1.18069994449615,3.29999995231628,19,0,0.221544995903969,8284.4736328125,0,1,0,254,0.00031552801374346,50,6.21119979768991e-05,32,26,0.000634145981166512,8,0.000195122003788128,38,12,0.000897854391951114,0.000283532950561494,51,0.000879310013260692,9,0.000155172005179338,95.5439987182617,0.000118689000373706,804999.8125,41000.0234375,42323.12109375,58000.0234375,6668.99951171875,9.69999980926514,57.7999992370605,-0.0431730523705482
MT,1983,1.86000001430511,8.80000019073486,11954.12890625,60.4026870727539,0.332939207553864,1.22319996356964,3.29999995231628,19,0,0.225486993789673,8800.240234375,0,1,0,286,0.000350490008713678,77,9.43630002439022e-05,54,15,0.000375000003259629,6,0.000150000007124618,31,11,0.000747587939258665,0.000265273120021448,49,0.000844828027766198,12,0.000206897006137297,112.640998840332,0.000138040006277151,816000.4375,40000,41466.6953125,57999.96875,7181,9.60000038146973,57.9000015258789,-0.00633728504180908
MT,1984,1.75,7.40000009536743,11906.59375,62.2296142578125,0.319036245346069,1.26719999313354,3.29999995231628,19,0,0.223628997802734,8974.486328125,0,1,0,238,0.000289185991277918,44,5.34630016773008e-05,24,20,0.000526315998286009,2,5.26320000062697e-05,41,12,0.00100916624069214,0.000295365724014118,24,0.00042105300235562,6,0.000105263003206346,91.9029998779297,0.000111668996396475,822999.75,37999.984375,40627.59765625,56999.94921875,7386,7.5,59.5000038146973,-0.0127104362472892
